area_fips,manufacturing_exposure
17091,0.17967896740029787
17093,0.2765885151206252
17095,0.3022806546820499
17097,0.2687302297258702
17099,0.20290991188736635
17101,0.08359046283309958
17103,0.2275888717156105
17105,0.2806361981412283
17107,0.17550884217550886
17109,0.21809451604751073
17111,0.37952607684641787
17113,0.14374763883641858
17115,0.2776866991673498
17117,0.18638307203157548
17119,0.2759201215422729
17121,0.20394841585734755
17123,0.35061826884722774
17125,0.08866995073891626
17127,0.2230769230769231
17131,0.13697104677060135
17133,0.08508287292817679
17135,0.23579394583112057
17137,0.3108462455303933
17139,0.19823080016083636
17141,0.43150966680378444
17143,0.18016483318737478
17145,0.25930499206209207
17147,0.18706508391322144
17149,0.09673202614379085
17155,0.47998159226875287
17157,0.2547661955800057
17159,0.3279835390946502
17161,0.20639040236503325
17163,0.11503583194647285
17165,0.017908723281340265
17167,0.05883330793633203
17169,0.13591160220994475
17173,0.3036649214659686
17175,0.3772455089820359
17177,0.41887840088839534
17179,0.4227319476667703
17181,0.320360970107163
17183,0.3666194974566872
17185,0.30346524502768096
17187,0.1830640212722438
17189,0.26263202968883814
17191,0.2603116406966086
17193,0.05067567567567568
17195,0.4200743494423792
17197,0.22467712532415848
17199,0.20251343780755546
17201,0.37196560652521626
17203,0.18742538798249106
18001,0.5532319391634981
18003,0.23197175008485418
18005,0.43743800013226636
18007,0.20011086474501108
18009,0.5570128479657388
18011,0.1815990778581159
18013,0.05947955390334572
18015,0.30120145291981
18017,0.43077547706049535
18019,0.2429976517033659
18021,0.2883384932920537
18023,0.43862501451631636
18025,0.10975609756097561
18027,0.2651679306608884
18029,0.2831665383628432
18031,0.506610127213769
18033,0.5760816383588453
18035,0.2598023970718404
18037,0.48073022312373226
18039,0.533782692494051
18041,0.580110497237569
18043,0.32112641264744024
18045,0.41790625877069887
18047,0.27592345349354697
18049,0.507548526240115
18051,0.293422519509476
18053,0.4250981247274313
18055,0.24439538043478262
18057,0.1419369107848829
18059,0.20474875759249034
18061,0.29186421391996964
18063,0.09045978732963907
18065,0.31973405862798426
18067,0.4775288417784202
18069,0.4671393292440054
18071,0.33850554165176977
18073,0.18406840684068407
18075,0.5537065052950075
18077,0.34150884818379384
18079,0.42461308037943085
18081,0.2174571777282101
18083,0.13719429039003544
18085,0.5323450657767085
18087,0.5137428298279159
18089,0.2541829138603332
18091,0.3332518536625112
18093,0.38971763452317526
18095,0.37448441933099685
18097,0.1839487200226473
18099,0.4527851287678306
18101,0.24263038548752835
18103,0.4127545248868778
18105,0.24495684933336895
18107,0.5177579295309094
18109,0.2850358596627253
18111,0.3549139690871974
18113,0.5993897122929381
18117,0.45097670924117206
18119,0.3891916439600363
18121,0.18808911739502998
18123,0.39148073022312374
18127,0.30535130184482534
18129,0.43250769456250915
18131,0.40603106914407555
18133,0.260467721607618
18135,0.5129213483146068
18137,0.2619797891991742
18139,0.3165672802696396
18141,0.20924581390315408
18143,0.40854247104247104
18145,0.4571993670886076
18147,0.28802022559315443
18149,0.3022113022113022
18151,0.4774326140226069
18153,0.13736416829200335
18155,0.5004703668861712
18157,0.2625582917450708
18159,0.15882164585334616
18161,0.06053268765133172
18163,0.2049656814679927
